product_id,product_name,category,brand,supplier_id,unit_price,created_at,updated_at
P00916,Sports Product 916,ELECTRONICS,PrimeHome,SUP0017,1771.51,2026-07-16 00:00:00,2026-12-02 00:00:00
P00917,Home Product 917,ELECTRONICS,UrbanCart,SUP0018,12206.45,2026-05-06 00:00:00,2026-05-23 00:00:00
P00918,Grocery Product 918,FASHION,Apex,SUP0019,11736.74,2025-04-25 00:00:00,2025-05-10 00:00:00
P00919,Home Product 919,OFFICE,UrbanCart,SUP0020,8906.88,2025-09-12 00:00:00,2026-01-10 00:00:00
P00920,Beauty Product 920,ELECTRONICS,UrbanCart,SUP0021,13420.77,2025-01-29 00:00:00,2025-06-09 00:00:00
P00921,Home Product 921,ELECTRONICS,Zenith,SUP0022,10747.60,2026-02-05 00:00:00,2026-06-11 00:00:00
P00922,Office Product 922,FASHION,Apex,SUP0023,5403.68,2025-12-22 00:00:00,2026-06-17 00:00:00
P00923,Grocery Product 923,GROCERY,Nova,SUP0024,12391.37,2026-04-16 00:00:00,2026-06-18 00:00:00
P00924,Beauty Product 924,ELECTRONICS,Zenith,SUP0025,2977.90,2025-05-01 00:00:00,2025-09-15 00:00:00
P00925,Fashion Product 925,ELECTRONICS,Nova,SUP0026,9802.23,2026-05-31 00:00:00,2026-11-28 00:00:00
P00926,Home Product 926,OFFICE,FreshWay,SUP0027,11337.89,2025-02-26 00:00:00,2025-03-15 00:00:00
P00927,Office Product 927,OFFICE,PrimeHome,SUP0028,9200.17,2025-07-12 00:00:00,2025-09-12 00:00:00
P00928,Beauty Product 928,BEAUTY,Zenith,SUP0029,6951.77,2025-03-03 00:00:00,2025-03-16 00:00:00
P00929,Sports Product 929,SPORTS,UrbanCart,SUP0030,6068.78,2025-12-20 00:00:00,2026-05-31 00:00:00
P00930,Beauty Product 930,FASHION,PrimeHome,SUP0031,3721.19,2026-02-11 00:00:00,2026-08-23 00:00:00
P00931,Office Product 931,GROCERY,Apex,SUP0032,10365.83,2025-05-21 00:00:00,2025-06-15 00:00:00
P00932,Beauty Product 932,ELECTRONICS,FreshWay,SUP0033,10233.75,2025-01-30 00:00:00,2025-06-22 00:00:00
P00933,Office Product 933,ELECTRONICS,PrimeHome,SUP0034,7457.39,2025-01-10 00:00:00,2025-02-05 00:00:00
P00934,Fashion Product 934,ELECTRONICS,PrimeHome,SUP0035,6341.80,2025-10-08 00:00:00,2025-12-20 00:00:00
P00935,Grocery Product 935,HOME,Apex,SUP0036,12673.48,2025-07-06 00:00:00,2025-10-27 00:00:00
P00936,Sports Product 936,OFFICE,Vertex,SUP0037,4432.63,2025-12-12 00:00:00,2026-06-18 00:00:00
P00937,Fashion Product 937,SPORTS,PrimeHome,SUP0038,2930.83,2026-07-09 00:00:00,2027-01-01 00:00:00
P00938,Grocery Product 938,BEAUTY,UrbanCart,SUP0039,9016.69,2025-06-25 00:00:00,2025-07-06 00:00:00
P00939,Beauty Product 939,GROCERY,Apex,SUP0040,7892.75,2026-08-15 00:00:00,2026-11-16 00:00:00
P00940,Office Product 940,FASHION,Apex,SUP0041,10304.16,2026-07-09 00:00:00,2026-12-06 00:00:00
P00941,Fashion Product 941,HOME,UrbanCart,SUP0042,4779.66,2025-12-12 00:00:00,2026-01-19 00:00:00
P00942,Sports Product 942,OFFICE,Nova,SUP0043,13417.77,2025-08-05 00:00:00,2025-11-30 00:00:00
P00943,Grocery Product 943,HOME,PrimeHome,SUP0044,12935.87,2025-01-25 00:00:00,2025-04-05 00:00:00
P00944,Beauty Product 944,SPORTS,PrimeHome,SUP0045,13637.69,2026-03-15 00:00:00,2026-08-12 00:00:00
P00945,Grocery Product 945,BEAUTY,PrimeHome,SUP0046,12625.76,2026-05-16 00:00:00,2026-07-14 00:00:00
P00946,Grocery Product 946,SPORTS,Nova,SUP0047,536.50,2025-05-29 00:00:00,2025-12-02 00:00:00
P00947,Beauty Product 947,HOME,Vertex,SUP0048,5493.18,2025-08-30 00:00:00,2025-11-27 00:00:00
P00948,Beauty Product 948,OFFICE,UrbanCart,SUP0049,7783.05,2026-02-28 00:00:00,2026-09-14 00:00:00
P00949,Fashion Product 949,HOME,Nova,SUP0050,5923.78,2026-05-07 00:00:00,2026-09-19 00:00:00
P00950,Grocery Product 950,ELECTRONICS,Vertex,SUP0051,3458.38,2025-04-01 00:00:00,2025-08-06 00:00:00
P00951,Home Product 951,GROCERY,PrimeHome,SUP0052,6661.86,2025-12-07 00:00:00,2026-03-29 00:00:00
P00952,Electronics Product 952,HOME,UrbanCart,SUP0053,7725.11,2025-02-08 00:00:00,2025-02-19 00:00:00
P00953,Electronics Product 953,ELECTRONICS,FreshWay,SUP0054,11654.98,2026-06-10 00:00:00,2026-08-23 00:00:00
P00954,Home Product 954,BEAUTY,Apex,SUP0055,8183.55,2025-03-23 00:00:00,2025-09-29 00:00:00
P00955,Fashion Product 955,GROCERY,FreshWay,SUP0056,5719.71,2025-11-16 00:00:00,2025-12-13 00:00:00
P00956,Beauty Product 956,SPORTS,Vertex,SUP0057,1818.03,2025-03-16 00:00:00,2025-06-12 00:00:00
P00957,Electronics Product 957,OFFICE,Apex,SUP0058,13167.89,2026-01-31 00:00:00,2026-03-01 00:00:00
P00958,Sports Product 958,SPORTS,Apex,SUP0059,6025.05,2025-04-02 00:00:00,2025-04-17 00:00:00
P00959,Home Product 959,HOME,FreshWay,SUP0060,9477.36,2025-12-07 00:00:00,2026-03-24 00:00:00
P00960,Home Product 960,GROCERY,FreshWay,SUP0061,6003.64,2025-12-26 00:00:00,2026-03-09 00:00:00
P00961,Sports Product 961,OFFICE,UrbanCart,SUP0062,13877.25,2026-01-24 00:00:00,2026-04-03 00:00:00
P00962,Beauty Product 962,ELECTRONICS,UrbanCart,SUP0063,12113.97,2026-05-27 00:00:00,2026-07-26 00:00:00
P00963,Office Product 963,FASHION,UrbanCart,SUP0064,9496.66,2025-10-25 00:00:00,2026-01-23 00:00:00
P00964,Home Product 964,OFFICE,PrimeHome,SUP0065,5344.88,2025-10-15 00:00:00,2026-02-07 00:00:00
P00965,Electronics Product 965,ELECTRONICS,Apex,SUP0066,14887.52,2026-03-11 00:00:00,2026-04-12 00:00:00
P00966,Sports Product 966,BEAUTY,FreshWay,SUP0067,14692.30,2025-04-05 00:00:00,2025-05-23 00:00:00
P00967,Office Product 967,GROCERY,Apex,SUP0068,14531.68,2026-05-24 00:00:00,2026-09-07 00:00:00
P00968,Home Product 968,FASHION,Apex,SUP0069,10372.46,2026-04-28 00:00:00,2026-10-21 00:00:00
P00969,Fashion Product 969,OFFICE,Zenith,SUP0070,3154.51,2026-04-01 00:00:00,2026-08-24 00:00:00
P00970,Sports Product 970,HOME,FreshWay,SUP0071,11802.25,2025-08-26 00:00:00,2025-09-19 00:00:00
P00971,Home Product 971,OFFICE,FreshWay,SUP0072,9483.16,2026-08-18 00:00:00,2026-09-02 00:00:00
P00972,Grocery Product 972,HOME,Nova,SUP0073,11724.34,2026-08-23 00:00:00,2027-02-03 00:00:00
P00973,Electronics Product 973,BEAUTY,FreshWay,SUP0074,13784.89,2026-08-11 00:00:00,2026-11-21 00:00:00
P00974,Sports Product 974,ELECTRONICS,Nova,SUP0075,2875.19,2025-02-03 00:00:00,2025-08-09 00:00:00
P00975,Office Product 975,OFFICE,Zenith,SUP0076,14210.52,2025-09-23 00:00:00,2025-12-03 00:00:00
P00976,Office Product 976,SPORTS,FreshWay,SUP0077,3815.57,2025-10-09 00:00:00,2025-12-27 00:00:00
P00977,Office Product 977,FASHION,Vertex,SUP0078,12203.63,2025-07-13 00:00:00,2025-07-31 00:00:00
P00978,Fashion Product 978,BEAUTY,Apex,SUP0079,12166.54,2025-01-16 00:00:00,2025-06-21 00:00:00
P00979,Fashion Product 979,FASHION,PrimeHome,SUP0080,5063.99,2025-12-05 00:00:00,2026-06-14 00:00:00
P00980,Home Product 980,OFFICE,Apex,SUP0081,8929.07,2025-05-08 00:00:00,2025-08-16 00:00:00
P00981,Home Product 981,SPORTS,FreshWay,SUP0082,5838.61,2025-09-19 00:00:00,2026-02-23 00:00:00
P00982,Home Product 982,GROCERY,Zenith,SUP0083,1313.93,2025-12-04 00:00:00,2026-06-21 00:00:00
P00983,Office Product 983,FASHION,FreshWay,SUP0084,14539.34,2026-05-03 00:00:00,2026-09-01 00:00:00
P00984,Beauty Product 984,HOME,Apex,SUP0085,7532.32,2025-05-14 00:00:00,2025-05-27 00:00:00
P00985,Beauty Product 985,FASHION,FreshWay,SUP0086,12971.94,2025-04-25 00:00:00,2025-10-17 00:00:00
P00986,Grocery Product 986,HOME,UrbanCart,SUP0087,6941.31,2026-04-03 00:00:00,2026-09-29 00:00:00
P00987,Fashion Product 987,OFFICE,UrbanCart,SUP0088,8796.88,2025-10-19 00:00:00,2025-12-27 00:00:00
P00988,Fashion Product 988,ELECTRONICS,Zenith,SUP0089,6169.02,2025-11-17 00:00:00,2026-01-20 00:00:00
P00989,Grocery Product 989,OFFICE,Apex,SUP0090,6367.31,2026-07-19 00:00:00,2027-02-01 00:00:00
P00990,Sports Product 990,BEAUTY,FreshWay,SUP0091,1411.89,2026-06-11 00:00:00,2026-12-12 00:00:00
P00991,Electronics Product 991,ELECTRONICS,Vertex,SUP0092,240.75,2025-02-17 00:00:00,2025-07-19 00:00:00
P00992,Grocery Product 992,FASHION,FreshWay,SUP0093,9363.29,2025-04-16 00:00:00,2025-10-05 00:00:00
P00993,Beauty Product 993,BEAUTY,Nova,SUP0094,11078.12,2025-12-12 00:00:00,2026-02-21 00:00:00
P00994,Office Product 994,HOME,Zenith,SUP0095,14986.15,2025-02-11 00:00:00,2025-07-15 00:00:00
P00995,Sports Product 995,HOME,Nova,SUP0096,10497.82,2025-11-05 00:00:00,2026-01-27 00:00:00
P00996,Fashion Product 996,FASHION,FreshWay,SUP0097,12724.73,2025-06-27 00:00:00,2025-09-07 00:00:00
P00997,Fashion Product 997,HOME,Zenith,SUP0098,2288.79,2025-11-17 00:00:00,2026-04-14 00:00:00
P00998,Fashion Product 998,GROCERY,Vertex,SUP0099,2576.28,2025-07-26 00:00:00,2025-12-19 00:00:00
P00999,Fashion Product 999,HOME,Zenith,SUP0100,6110.48,2026-04-29 00:00:00,2026-09-11 00:00:00
P01000,Sports Product 1000,ELECTRONICS,FreshWay,SUP0001,3161.37,2026-08-11 00:00:00,2026-09-25 00:00:00
